1	238	2.66066	0.0395431	0.00758373	22.6	5.57102	17.5069	4.35212	0.840974	8.32626	4.35212	17.5069	5.57102	0.00758373	33.5884	252.656	0.847947	0.039547	343.223	0	0.198177	1.66553	15.269	8.00734e-005	0	-1
1	245	2.70953	0.038713	0.00461997	22.9	3.60496	11.7062	3.48123	0.84029	7.87613	3.48123	11.7062	3.60496	0.00461997	33.6541	254.019	0.847947	0.0387165	333.537	0	0.188726	1.72936	15.0108	7.91353e-005	0	-1
1	252	2.74083	0.0379831	0.00461997	22.9	3.60496	11.7062	3.48123	0.84029	7.87613	3.48123	11.7062	3.60496	0.00461997	34.0212	256.631	0.847947	0.0379856	325.251	0	0.176901	1.75743	14.9496	7.89487e-005	0	-1
1	259	2.7745	0.0366003	0.00461997	22.9	3.60496	11.7062	3.48123	0.84029	7.87613	3.48123	11.7062	3.60496	0.00461997	34.3962	259.296	0.847947	0.0366449	314.358	0	0.169628	1.78723	14.8704	7.86973e-005	0	-1
1	266	2.80588	0.0228799	0.00461997	22.9	3.60496	11.7062	3.48123	0.84029	7.87613	3.48123	11.7062	3.60496	0.00461997	34.7303	261.675	0.847947	0.0229191	302.626	0	0.165188	1.81476	14.7844	7.84109e-005	0	-1
1	273	2.83783	0.0159931	0.00461997	22.9	3.60496	11.7062	3.48123	0.84029	7.87613	3.48123	11.7062	3.60496	0.00461997	35.055	263.993	0.847947	0.0160124	289.416	0	0.162546	1.84243	14.6936	7.81076e-005	0	-1
1	280	2.85524	0.0187946	0.00226669	20.2	2.68282	8.43074	3.48123	0.83997	7.66501	3.48123	8.43074	2.68282	0.00226669	35.6579	269.025	0.847947	0.0187777	279.47	0	0.199293	1.56241	16.4763	8.52633e-005	0	-1
1	287	2.87112	0.0221105	0.00226669	20.2	2.68282	8.43074	3.48123	0.83997	7.66501	3.48123	8.43074	2.68282	0.00226669	36.2504	273.849	0.847947	0.0220953	267.517	0	0.169223	1.5887	16.7879	8.67716e-005	0	-1
1	294	2.88685	0.0248535	0.00226669	20.2	2.68282	8.43074	3.48123	0.83997	7.66501	3.48123	8.43074	2.68282	0.00226669	36.8127	278.331	0.847947	0.0248435	254.026	0	0.151065	1.61503	16.9941	8.78161e-005	0	-1
1	301	2.90307	0.0272108	0.00226669	20.2	2.68282	8.43074	3.48123	0.83997	7.66501	3.48123	8.43074	2.68282	0.00226669	37.3685	282.699	0.847947	0.0272023	238.995	0	0.140118	1.64226	17.1293	8.855e-005	0	-1
1	308	2.90768	0.0299466	-0.000854931	14.8	1.16868	3.79497	3.48123	0.839443	7.31835	3.48123	3.79497	1.16868	-0.000854931	38.1449	289.531	0.847947	0.0299294	231.852	0	0.44514	1.16313	19.9694	0.000100444	0	-1
1	315	2.90161	0.0327121	-0.000854931	14.8	1.16868	3.79497	3.48123	0.839443	7.31835	3.48123	3.79497	1.16868	-0.000854931	39.124	297.915	0.847947	0.0326961	225.143	0	0.290628	1.18547	20.7742	0.000103923	0	-1
1	322	2.89566	0.0350732	-0.000854931	14.8	1.16868	3.79497	3.48123	0.839443	7.31835	3.48123	3.79497	1.16868	-0.000854931	40.0584	305.761	0.847947	0.0350608	215.207	0	0.201776	1.20802	21.3631	0.000106561	0	-1
1	329	2.88973	0.0371245	-0.000854931	14.8	1.16868	3.79497	3.48123	0.839443	7.31835	3.48123	3.79497	1.16868	-0.000854931	40.9664	313.293	0.847947	0.0371138	203.318	0	0.148796	1.23087	21.7975	0.00010857	0	-1
1	336	2.87887	0.0390972	-0.00348745	12.7	0.340019	1.06851	4.21594	0.839155	7.12863	4.21594	1.06851	0.340019	-0.00348745	41.9752	321.593	0.847947	0.0390802	191.538	0	0.313074	1.08995	22.84	0.000113237	0	-1
1	343	2.8554	0.0410662	-0.00348745	12.7	0.340019	1.06851	4.21594	0.839155	7.12863	4.21594	1.06851	0.340019	-0.00348745	43.1886	331.489	0.847947	0.0410558	183.452	0	0.209193	1.11033	23.3766	0.000115581	0	-1
1	350	2.83119	0.0428655	-0.00348745	12.7	0.340019	1.06851	4.21594	0.839155	7.12863	4.21594	1.06851	0.340019	-0.00348745	44.4325	341.564	0.847947	0.0428571	173.495	0	0.145528	1.13161	23.7895	0.000117453	0	-1
1	357	2.80615	0.0445064	-0.00348745	12.7	0.340019	1.06851	4.21594	0.839155	7.12863	4.21594	1.06851	0.340019	-0.00348745	45.7144	351.909	0.847947	0.0444982	162.426	0	0.106457	1.15377	24.098	0.000118903	0	-1
1	364	2.78243	0.0458793	-0.00348745	12.7	0.340019	1.06851	4.21594	0.839155	7.12863	4.21594	1.06851	0.340019	-0.00348745	46.9345	361.746	0.847947	0.0458783	151.807	0	0.0700459	1.17492	24.2935	0.000119825	0	-1
1	371	2.75745	0.0476767	-0.00342078	10.2	0.371138	1.1663	4.21594	0.839166	7.13575	4.21594	1.1663	0.371138	-0.00342078	48.245	372.908	0.847947	0.0476648	144.563	0	0.137598	1.01292	25.2294	0.000123638	0	-1
1	378	2.73396	0.0493918	-0.00342078	10.2	0.371138	1.1663	4.21594	0.839166	7.13575	4.21594	1.1663	0.371138	-0.00342078	49.4904	383.629	0.847947	0.0493826	137.978	0	0.118874	1.03154	25.5977	0.000125407	0	-1
1	385	2.70969	0.0510413	-0.00342078	10.2	0.371138	1.1663	4.21594	0.839166	7.13575	4.21594	1.1663	0.371138	-0.00342078	50.7734	394.662	0.847947	0.0510334	131.366	0	0.107523	1.05083	25.8674	0.000126735	0	-1
1	392	2.68583	0.0525009	-0.00342078	10.2	0.371138	1.1663	4.21594	0.839166	7.13575	4.21594	1.1663	0.371138	-0.00342078	52.0342	405.514	0.847947	0.0524928	125.732	0	0.101031	1.06977	26.0447	0.000127639	0	-1
1	399	2.66186	0.0533923	-0.00341902	12.2	0.321445	1.11837	4.21594	0.839149	7.12438	4.21594	1.11837	0.321445	-0.00341902	53.2873	415.831	0.847947	0.0533887	119.073	0	-0.0873489	1.2446	25.3323	0.000124618	0	-1
1	406	2.6387	0.0540742	-0.00341902	12.2	0.321445	1.11837	4.21594	0.839149	7.12438	4.21594	1.11837	0.321445	-0.00341902	54.5047	425.813	0.847947	0.0540707	114.621	0	-0.0113644	1.26469	25.1742	0.00012417	0	-1
1	413	2.61412	0.0547244	-0.00341902	12.2	0.321445	1.11837	4.21594	0.839149	7.12438	4.21594	1.11837	0.321445	-0.00341902	55.809	436.605	0.847947	0.0547216	112.684	0	0.038257	1.2857	25.0114	0.000123635	0	-1
1	420	2.5908	0.0552792	-0.00341902	12.2	0.321445	1.11837	4.21594	0.839149	7.12438	4.21594	1.11837	0.321445	-0.00341902	57.0543	446.994	0.847947	0.0552762	113.492	0	0.0676219	1.30529	24.8586	0.000123086	0	-1
1	427	2.56128	0.0554963	-0.0054598	14.7	0.739352	2.32341	7.04385	0.839294	7.22005	7.04385	2.32341	0.739352	-0.0054598	58.444	458.37	0.847947	0.0554976	115.935	0	-0.239039	1.56739	23.41	0.000116705	0	-1
1	434	2.52267	0.0551983	-0.0054598	14.7	0.739352	2.32341	7.04385	0.839294	7.22005	7.04385	2.32341	0.739352	-0.0054598	60.0005	470.773	0.847947	0.0551996	119.949	0	-0.0805834	1.58923	22.881	0.00011474	0	-1
1	441	2.48538	0.0549558	-0.0054598	14.7	0.739352	2.32341	7.04385	0.839294	7.22005	7.04385	2.32341	0.739352	-0.0054598	61.5403	483.25	0.847947	0.0549566	127.178	0	0.0129405	1.6097	22.4522	0.000113068	0	-1
1	448	2.44634	0.0547428	-0.0054598	14.7	0.739352	2.32341	7.04385	0.839294	7.22005	7.04385	2.32341	0.739352	-0.0054598	63.1864	496.784	0.847947	0.0547435	137.912	0	0.0732946	1.63052	22.0658	0.000111509	0	-1
1	455	2.40891	0.0544722	-0.0054598	18.2964	0.739352	2.32341	7.04385	0.839294	7.22005	7.04385	2.32341	0.739352	-0.0054598	64.7975	510.084	0.847947	0.0544744	150.63	0	-0.351868	2.08388	19.4756	0.000100352	0	-1
1	462	2.37015	0.052983	-0.00556375	18.3	0.658633	2.13874	7.04385	0.839266	7.20157	7.04385	2.13874	0.658633	-0.00556375	66.4444	522.246	0.847947	0.0529872	161.619	0	-0.0909472	2.12346	18.5529	9.68903e-005	0	-1
1	469	2.3305	0.0516991	-0.00556375	18.3	0.658633	2.13874	7.04385	0.839266	7.20157	7.04385	2.13874	0.658633	-0.00556375	68.1808	535.56	0.847947	0.0517031	176.762	0	0.0748806	2.14413	17.8855	9.42884e-005	0	-1
1	476	2.29214	0.0506505	-0.00556375	18.3	0.658633	2.13874	7.04385	0.839266	7.20157	7.04385	2.13874	0.658633	-0.00556375	69.9066	549.18	0.847947	0.0506533	194.401	0	0.162316	2.16325	17.3581	9.21309e-005	0	-1
1	483	2.25281	0.0497422	-0.00556375	18.3	0.658633	2.13874	7.04385	0.839266	7.20157	7.04385	2.13874	0.658633	-0.00556375	71.7196	563.832	0.847947	0.0497444	215.02	0	0.205114	2.18211	16.9027	9.01928e-005	0	-1
1	490	2.23734	0.0477032	-0.000431102	22.6	3.08648	9.69923	7.04385	0.84011	7.75743	7.04385	9.69923	3.08648	-0.000431102	72.3793	569.134	0.847947	0.0477089	230.556	0	0.119815	2.93513	12.0062	7.05037e-005	0	-1
1	497	2.23437	0.0454531	-0.000431102	22.6	3.08648	9.69923	7.04385	0.84011	7.75743	7.04385	9.69923	3.08648	-0.000431102	72.447	570.308	0.847947	0.0454583	245.48	0	0.196667	2.94991	10.786	6.50436e-005	0	-1
