dTime	dValue	-1
819	7.043850791	-1
820	7.043850791	-1
821	7.043850791	-1
822	7.043850791	-1
823	7.043850791	-1
824	7.043850791	-1
825	7.043850791	-1
826	7.043850791	-1
827	7.043850791	-1
828	7.043850791	-1
829	7.043850791	-1
830	7.043850791	-1
831	7.043850791	-1
832	7.043850791	-1
833	7.043850791	-1
834	7.043850791	-1
835	7.043850791	-1
836	7.043850791	-1
837	7.043850791	-1
838	7.043850791	-1
839	7.043850791	-1
840	7.043850791	-1
841	7.043850791	-1
842	7.043850791	-1
843	7.043850791	-1
844	7.043850791	-1
845	7.043850791	-1
846	7.043850791	-1
847	7.043850791	-1
848	7.043850791	-1
849	7.043850791	-1
850	7.043850791	-1
851	7.043850791	-1
852	7.043850791	-1
853	7.043850791	-1
854	7.043850791	-1
855	7.043850791	-1
856	7.043850791	-1
857	7.043850791	-1
858	7.043850791	-1
859	7.043850791	-1
860	7.043850791	-1
861	7.043850791	-1
862	7.043850791	-1
863	7.043850791	-1
864	7.043850791	-1
865	7.043850791	-1
866	7.043850791	-1
867	7.043850791	-1
868	7.043850791	-1
869	7.043850791	-1
870	7.043850791	-1
871	7.043850791	-1
872	7.043850791	-1
873	7.043850791	-1
874	7.043850791	-1
875	7.043850791	-1
876	7.043850791	-1
877	7.043850791	-1
878	7.043850791	-1
879	7.043850791	-1
880	7.043850791	-1
881	7.043850791	-1
882	4.352123518	-1
883	4.352123518	-1
884	4.352123518	-1
885	4.352123518	-1
886	4.352123518	-1
887	4.352123518	-1
888	4.352123518	-1
889	4.352123518	-1
890	4.352123518	-1
891	4.352123518	-1
892	4.352123518	-1
893	4.352123518	-1
894	4.352123518	-1
895	4.352123518	-1
896	4.352123518	-1
897	4.352123518	-1
898	4.352123518	-1
899	4.352123518	-1
900	4.352123518	-1
901	4.352123518	-1
902	4.352123518	-1
903	4.352123518	-1
904	4.352123518	-1
905	4.352123518	-1
906	4.352123518	-1
907	4.352123518	-1
908	4.352123518	-1
909	4.352123518	-1
910	4.352123518	-1
911	4.352123518	-1
912	4.352123518	-1
913	4.352123518	-1
914	4.352123518	-1
915	4.352123518	-1
916	4.352123518	-1
917	4.352123518	-1
918	4.352123518	-1
919	4.352123518	-1
920	4.352123518	-1
921	4.352123518	-1
922	4.352123518	-1
923	4.352123518	-1
924	4.352123518	-1
925	4.352123518	-1
926	4.352123518	-1
927	4.352123518	-1
928	4.352123518	-1
929	4.352123518	-1
930	4.352123518	-1
931	4.352123518	-1
932	4.352123518	-1
933	4.352123518	-1
934	4.352123518	-1
935	4.352123518	-1
936	4.352123518	-1
937	4.352123518	-1
938	4.352123518	-1
939	4.352123518	-1
940	4.352123518	-1
941	4.352123518	-1
942	4.352123518	-1
943	4.352123518	-1
944	4.352123518	-1
945	4.352123518	-1
946	4.352123518	-1
947	4.352123518	-1
948	4.352123518	-1
949	4.352123518	-1
950	4.352123518	-1
951	4.352123518	-1
952	4.352123518	-1
953	4.352123518	-1
954	4.352123518	-1
955	4.352123518	-1
956	4.352123518	-1
957	4.352123518	-1
958	4.352123518	-1
959	4.352123518	-1
960	4.352123518	-1
961	4.352123518	-1
962	4.352123518	-1
963	4.352123518	-1
964	4.352123518	-1
965	4.352123518	-1
966	4.352123518	-1
967	4.352123518	-1
968	4.352123518	-1
969	4.352123518	-1
970	4.352123518	-1
971	4.352123518	-1
972	4.352123518	-1
973	4.352123518	-1
974	3.481226773	-1
975	3.481226773	-1
976	3.481226773	-1
977	3.481226773	-1
978	3.481226773	-1
979	3.481226773	-1
980	3.481226773	-1
981	3.481226773	-1
982	3.481226773	-1
983	3.481226773	-1
984	3.481226773	-1
985	3.481226773	-1
986	3.481226773	-1
987	3.481226773	-1
988	3.481226773	-1
989	3.481226773	-1
990	3.481226773	-1
991	3.481226773	-1
992	3.481226773	-1
993	3.481226773	-1
994	3.481226773	-1
995	3.481226773	-1
996	3.481226773	-1
997	3.481226773	-1
998	3.481226773	-1
999	3.481226773	-1
1000	3.481226773	-1
1001	3.481226773	-1
1002	3.481226773	-1
1003	3.481226773	-1
1004	3.481226773	-1
1005	3.481226773	-1
1006	3.481226773	-1
1007	3.481226773	-1
1008	3.481226773	-1
1009	3.481226773	-1
1010	3.481226773	-1
1011	3.481226773	-1
1012	3.481226773	-1
1013	3.481226773	-1
1014	3.481226773	-1
1015	3.481226773	-1
1016	3.481226773	-1
1017	3.481226773	-1
1018	3.481226773	-1
1019	3.481226773	-1
1020	3.481226773	-1
1021	3.481226773	-1
1022	3.481226773	-1
1023	3.481226773	-1
1024	3.481226773	-1
