dTime	dValue	-1
615	3.604957431	-1
616	3.604957431	-1
617	3.604957431	-1
618	3.604957431	-1
619	3.604957431	-1
620	3.604957431	-1
621	3.604957431	-1
622	3.604957431	-1
623	3.604957431	-1
624	3.604957431	-1
625	3.604957431	-1
626	3.604957431	-1
627	3.604957431	-1
628	3.604957431	-1
629	3.604957431	-1
630	3.604957431	-1
631	3.604957431	-1
632	3.604957431	-1
633	3.604957431	-1
634	3.604957431	-1
635	3.604957431	-1
636	3.604957431	-1
637	3.604957431	-1
638	3.604957431	-1
639	2.682822748	-1
640	2.682822748	-1
641	2.682822748	-1
642	2.682822748	-1
643	2.682822748	-1
644	2.682822748	-1
645	2.682822748	-1
646	2.682822748	-1
647	2.682822748	-1
648	2.682822748	-1
649	2.682822748	-1
650	2.682822748	-1
651	2.682822748	-1
652	2.682822748	-1
653	2.682822748	-1
654	2.682822748	-1
655	2.682822748	-1
656	2.682822748	-1
657	2.682822748	-1
658	2.682822748	-1
659	2.682822748	-1
660	2.682822748	-1
661	2.682822748	-1
662	2.682822748	-1
663	2.682822748	-1
664	2.682822748	-1
665	2.682822748	-1
666	2.682822748	-1
667	2.682822748	-1
668	2.682822748	-1
669	2.682822748	-1
670	1.168676685	-1
671	1.168676685	-1
672	1.168676685	-1
673	1.168676685	-1
674	1.168676685	-1
675	1.168676685	-1
676	1.168676685	-1
677	1.168676685	-1
678	1.168676685	-1
679	1.168676685	-1
680	1.168676685	-1
681	1.168676685	-1
682	1.168676685	-1
683	1.168676685	-1
684	1.168676685	-1
685	1.168676685	-1
686	1.168676685	-1
687	1.168676685	-1
688	1.168676685	-1
689	1.168676685	-1
690	1.168676685	-1
691	1.168676685	-1
692	1.168676685	-1
693	1.168676685	-1
694	1.168676685	-1
695	1.168676685	-1
696	1.168676685	-1
697	1.168676685	-1
698	1.168676685	-1
699	1.168676685	-1
700	0.340019085	-1
701	0.340019085	-1
702	0.340019085	-1
703	0.340019085	-1
704	0.340019085	-1
705	0.340019085	-1
706	0.340019085	-1
707	0.340019085	-1
708	0.340019085	-1
709	0.340019085	-1
710	0.340019085	-1
711	0.340019085	-1
712	0.340019085	-1
713	0.340019085	-1
714	0.340019085	-1
715	0.340019085	-1
716	0.340019085	-1
717	0.340019085	-1
718	0.340019085	-1
719	0.340019085	-1
720	0.340019085	-1
721	0.340019085	-1
722	0.340019085	-1
723	0.340019085	-1
724	0.340019085	-1
725	0.340019085	-1
726	0.340019085	-1
727	0.340019085	-1
728	0.340019085	-1
729	0.340019085	-1
730	0.340019085	-1
731	0.371137515	-1
732	0.371137515	-1
733	0.371137515	-1
734	0.371137515	-1
735	0.371137515	-1
736	0.371137515	-1
737	0.371137515	-1
738	0.371137515	-1
739	0.371137515	-1
740	0.371137515	-1
741	0.371137515	-1
742	0.371137515	-1
743	0.371137515	-1
744	0.371137515	-1
745	0.371137515	-1
746	0.371137515	-1
747	0.371137515	-1
748	0.371137515	-1
749	0.371137515	-1
750	0.371137515	-1
751	0.371137515	-1
752	0.371137515	-1
753	0.371137515	-1
754	0.371137515	-1
755	0.371137515	-1
756	0.371137515	-1
757	0.371137515	-1
758	0.371137515	-1
759	0.371137515	-1
760	0.371137515	-1
761	0.371137515	-1
762	0.321445463	-1
763	0.321445463	-1
764	0.321445463	-1
765	0.321445463	-1
766	0.321445463	-1
767	0.321445463	-1
768	0.321445463	-1
769	0.321445463	-1
770	0.321445463	-1
771	0.321445463	-1
772	0.321445463	-1
773	0.321445463	-1
774	0.321445463	-1
775	0.321445463	-1
776	0.321445463	-1
777	0.321445463	-1
778	0.321445463	-1
779	0.321445463	-1
780	0.321445463	-1
781	0.321445463	-1
782	0.321445463	-1
783	0.321445463	-1
784	0.321445463	-1
785	0.321445463	-1
786	0.321445463	-1
787	0.321445463	-1
788	0.321445463	-1
789	0.321445463	-1
790	0.739351969	-1
791	0.739351969	-1
792	0.739351969	-1
793	0.739351969	-1
794	0.739351969	-1
795	0.739351969	-1
796	0.739351969	-1
797	0.739351969	-1
