RunId	Time	_sDepthW_	_sDVeg_	_dDepthW_	_mTemp_	_mQOut_	_mQIn_	_mQEv_	_mPLoad_	_mNLoad_	_vTranDepthW_	_oPTotW_	_oNTotW_	_bPorS_	_aDVeg_	_oChla_	_vDredDepthW_	_tDIMS_	_tDHumS_	_tDDetS_	_vDeltaS_	_vDeltaW_	-1
0	9870	4.8189	0.0495775	-0.00342078	10.2	0.371138	1.1663	4.21594	0.839166	7.13575	-3.42E-03	7.87E+01	1.05E+03	8.48E-01	4.96E-02	78.3828	0	0.106947	1.85913	1.78E+01	9.25087E-05	0	-1
0	9877	4.79544	0.0510914	-0.00342078	10.2	0.371138	1.1663	4.21594	0.839166	7.13575	-3.42E-03	7.94E+01	1.06E+03	8.48E-01	5.11E-02	74.5498	0	0.105284	1.86668	1.82E+01	9.46003E-05	0	-1
0	9884	4.77131	0.0524509	-0.00342078	12.198	0.371138	1.1663	4.21594	0.839166	7.13575	-3.42E-03	8.02E+01	1.07E+03	8.48E-01	5.24E-02	71.0438	0	0.0626016	2.14096	1.69E+01	8.95959E-05	0	-1
0	9891	4.7472	0.0531856	-0.00341902	12.2	0.321445	1.11837	4.21594	0.839149	7.12438	-3.42E-03	8.09E+01	1.08E+03	8.48E-01	5.32E-02	66.953	0	0.0752914	2.15269	1.70E+01	9.00686E-05	0	-1
0	9898	4.72319	0.0538394	-0.00341902	12.2	0.321445	1.11837	4.21594	0.839149	7.12438	-3.42E-03	8.16E+01	1.09E+03	8.48E-01	5.38E-02	64.4449	0	0.0847877	2.16064	1.71E+01	9.05687E-05	0	-1
0	9905	4.69943	0.0544192	-0.00341902	12.2	0.321445	1.11837	4.21594	0.839149	7.12438	-3.42E-03	8.23E+01	1.09E+03	8.48E-01	5.44E-02	63.4843	0	0.0916477	2.16851	1.72E+01	9.09992E-05	0	-1
0	9912	4.67571	0.0549388	-0.00341902	12.2	0.321445	1.11837	4.21594	0.839149	7.12438	-3.42E-03	8.30E+01	1.10E+03	8.48E-01	5.49E-02	64.0253	0	0.0966066	2.17634	1.72E+01	9.13601E-05	0	-1
0	9919	4.64281	0.0548954	-0.0054598	14.7	0.739352	2.32341	7.04385	0.839294	7.22005	-5.46E-03	8.39E+01	1.11E+03	8.48E-01	5.49E-02	64.9458	0	0.0565485	2.5836	1.45E+01	8.05489E-05	0	-1
0	9926	4.60427	0.0545901	-0.0054598	14.7	0.739352	2.32341	7.04385	0.839294	7.22005	-5.46E-03	8.48E+01	1.12E+03	8.48E-01	5.46E-02	67.1995	0	0.0793234	2.59084	1.44E+01	8.01404E-05	0	-1
0	9933	4.56629	0.0543352	-0.0054598	14.7	0.739352	2.32341	7.04385	0.839294	7.22005	-5.46E-03	8.57E+01	1.13E+03	8.48E-01	5.43E-02	71.1888	0	0.0945255	2.59786	1.43E+01	7.98329E-05	0	-1
0	9940	4.52774	0.0541172	-0.0054598	14.7	0.739352	2.32341	7.04385	0.839294	7.22005	-5.46E-03	8.67E+01	1.15E+03	8.48E-01	5.41E-02	76.8231	0	0.104996	2.6049	1.43E+01	7.95679E-05	0	-1
0	9947	4.48932	0.0534226	-0.00556375	18.3	0.658633	2.13874	7.04385	0.839266	7.20157	-5.56E-03	8.76E+01	1.16E+03	8.48E-01	5.34E-02	82.7234	0	0.0476231	3.32774	9.42E+00	6.00307E-05	0	-1
0	9954	4.45042	0.0519987	-0.00556375	18.3	0.658633	2.13874	7.04385	0.839266	7.20157	-5.56E-03	8.86E+01	1.17E+03	8.48E-01	5.20E-02	88.545	0	0.0829574	3.33167	9.03E+00	5.82904E-05	0	-1
0	9961	4.4111	0.0507851	-0.00556375	18.3	0.658633	2.13874	7.04385	0.839266	7.20157	-5.56E-03	8.96E+01	1.18E+03	8.48E-01	5.08E-02	96.1778	0	0.1071	3.33532	8.74E+00	5.70065E-05	0	-1
0	9968	4.3724	0.0497777	-0.00556375	18.3	0.658633	2.13874	7.04385	0.839266	7.20157	-5.56E-03	9.06E+01	1.19E+03	8.48E-01	4.98E-02	105.034	0	0.121806	3.33868	8.51E+00	5.59826E-05	0	-1
0	9975	4.334	0.0489336	-0.00556375	18.3	0.658633	2.13874	7.04385	0.839266	7.20157	-5.56E-03	9.16E+01	1.21E+03	8.48E-01	4.89E-02	114.869	0	0.129786	3.34182	8.31E+00	5.50799E-05	0	-1
0	9982	4.32824	0.0464559	-0.000431102	22.6	3.08648	9.69923	7.04385	0.84011	7.75743	-4.31E-04	9.15E+01	1.21E+03	8.48E-01	4.65E-02	121.995	0	0.126358	4.46234	4.77E-01	2.35374E-05	0	-1
0	9989	4.32522	0.0443265	-0.000431102	22.6	3.08648	9.69923	7.04385	0.84011	7.75743	-4.31E-04	9.14E+01	1.21E+03	8.48E-01	4.43E-02	130.243	0	0.143696	4.45586	-5.23E-01	0.000018852	0	-1
0	9996	4.32217	0.0425778	-0.000431102	22.6	3.08648	9.69923	7.04385	0.84011	7.75743	-4.31E-04	9.13E+01	1.21E+03	8.48E-01	4.26E-02	139.401	0	0.151736	4.44834	-1.31E+00	1.51245E-05	0	-1
0	10003	4.31918	0.0411849	-0.000431102	22.6	3.08648	9.69923	7.04385	0.84011	7.75743	-4.31E-04	9.12E+01	1.21E+03	8.48E-01	4.12E-02	148.772	0	0.154069	4.44022	-1.93E+00	1.22114E-05	0	-1
0	10010	4.34507	0.0404185	0.00768982	21.2	5.35855	17.4005	4.35212	0.8409	8.27762	7.69E-03	9.04E+01	1.20E+03	8.48E-01	4.04E-02	157.638	0	0.161965	4.03365	-1.33E-01	0.000018751	0	-1
0	10017	4.39823	0.0399851	0.00768982	21.2	5.35855	17.4005	4.35212	0.8409	8.27762	7.69E-03	8.88E+01	1.18E+03	8.48E-01	4.00E-02	165.022	0	0.165546	4.02801	-7.11E-01	1.60161E-05	0	-1
0	10024	4.452	0.0396231	0.00768982	21.2	5.35855	17.4005	4.35212	0.8409	8.27762	7.69E-03	8.74E+01	1.17E+03	8.48E-01	3.96E-02	171.923	0	0.165998	4.02178	-1.20E+00	1.37035E-05	0	-1
0	10031	4.5064	0.03932	0.00768982	21.2	5.35855	17.4005	4.35212	0.8409	8.27762	7.69E-03	8.60E+01	1.15E+03	8.48E-01	3.93E-02	178.188	0	0.164858	4.01505	-1.61E+00	1.17363E-05	0	-1
0	10038	4.56224	0.0388611	0.00932585	23.5	6.38415	20.0621	4.35212	0.841257	8.51243	9.33E-03	8.46E+01	1.13E+03	8.48E-01	3.89E-02	183.035	0	0.160435	4.67976	-6.05E+00	-5.99936E-06	0	-1
0	10045	4.62815	0.0377714	0.00932585	23.5	6.38415	20.0621	4.35212	0.841257	8.51243	9.33E-03	8.29E+01	1.11E+03	8.48E-01	3.78E-02	185.886	0	0.160371	4.66252	-6.76E+00	-0.000009441	0	-1
0	10052	4.69294	0.0369051	0.00932585	23.5	6.38415	20.0621	4.35212	0.841257	8.51243	9.33E-03	8.14E+01	1.09E+03	8.48E-01	3.69E-02	188.167	0	0.158893	4.64393	-7.28E+00	-1.19826E-05	0	-1
0	10059	4.75837	0.0361953	0.00932585	23.5	6.38415	20.0621	4.35212	0.841257	8.51243	9.33E-03	7.99E+01	1.08E+03	8.48E-01	3.62E-02	189.668	0	0.156802	4.62395	-7.67E+00	-1.39051E-05	0	-1
0	10066	4.82383	0.0356182	0.00932585	23.5	6.38415	20.0621	4.35212	0.841257	8.51243	9.33E-03	7.85E+01	1.06E+03	8.48E-01	3.56E-02	190.237	0	0.154556	4.60309	-7.95E+00	-1.53321E-05	0	-1
0	10073	4.87915	0.0354258	0.00758373	22.6	5.57102	17.5069	4.35212	0.840974	8.32626	7.58E-03	7.74E+01	1.04E+03	8.48E-01	3.54E-02	190.565	0	0.151524	4.31503	-6.37E+00	-9.27194E-06	0	-1
0	10080	4.93274	0.0353269	0.00758373	22.6	5.57102	17.5069	4.35212	0.840974	8.32626	7.58E-03	7.64E+01	1.03E+03	8.48E-01	3.53E-02	189.842	0	0.149105	4.29894	-6.35E+00	-9.26338E-06	0	-1
0	10087	4.98518	0.0352417	0.00758373	22.6	5.57102	17.5069	4.35212	0.840974	8.32626	7.58E-03	7.55E+01	1.02E+03	8.48E-01	3.52E-02	188.004	0	0.147348	4.28325	-6.33E+00	-9.23978E-06	0	-1
0	10094	5.01305	0.0351653	0.000120364	22.6	5.57102	17.5069	4.35212	0.840974	8.32626	1.06E-04	7.45E+01	1.01E+03	8.48E-01	3.52E-02	185.174	0	0.145896	4.26747	-6.31E+00	-9.20225E-06	0	-1
0	10101	5.00862	0.0350382	-0.000457756	22.9	3.60496	11.7062	3.48123	0.84029	7.87613	-4.04E-04	7.38E+01	9.98E+02	8.48E-01	3.50E-02	182.133	0	0.140877	4.33779	-6.74E+00	-1.09134E-05	0	-1
0	10108	5.00823	0.0348793	-4.17853E-07	22.9	3.60496	11.7062	3.48123	0.84029	7.87613	-3.72E-07	7.34E+01	9.93E+02	8.48E-01	3.49E-02	178.937	0	0.133423	4.32083	-6.55E+00	-1.01268E-05	0	-1
0	10115	5.00822	0.0319754	-3.75754E-10	22.9	3.60496	11.7062	3.48123	0.84029	7.87613	-3.32E-10	7.30E+01	9.88E+02	8.48E-01	3.20E-02	174.727	0	0.129075	4.30428	-6.36E+00	-9.33696E-06	0	-1
0	10122	5.00822	0.0204404	-3.7991E-13	22.9	3.60496	11.7062	3.48123	0.84029	7.87613	-3.36E-13	7.26E+01	9.82E+02	8.48E-01	2.05E-02	169.703	0	0.12668	4.28848	-6.19E+00	-8.57968E-06	0	-1
0	10129	5.00696	0.0148255	-0.00213002	20.2027	2.68374	8.43401	3.48123	0.83997	7.66522	-2.01E-03	7.23E+01	9.78E+02	8.48E-01	1.48E-02	163.935	0	0.136952	3.5662	-1.70E+00	9.12842E-06	0	-1
0	10136	5.00495	0.0187892	-2.07419E-06	20.2	2.68282	8.43074	3.48123	0.83997	7.66501	-1.83E-06	7.22E+01	9.77E+02	8.48E-01	1.88E-02	159.438	0	0.131369	3.55619	-1.06E+00	1.20862E-05	0	-1
0	10143	5.00495	0.0221013	-1.8151E-09	20.2	2.68282	8.43074	3.48123	0.83997	7.66501	-1.61E-09	7.22E+01	9.76E+02	8.48E-01	2.21E-02	153.388	0	0.127229	3.55127	-5.51E-01	1.44268E-05	0	-1
0	10150	5.00495	0.0248261	-1.80908E-12	20.2	2.68282	8.43074	3.48123	0.83997	7.66501	-1.56E-12	7.21E+01	9.75E+02	8.48E-01	2.48E-02	146.403	0	0.124381	3.54689	-1.38E-01	1.63393E-05	0	-1
0	10157	5.00495	0.0271357	-2.52287E-15	20.2	2.68282	8.43074	3.48123	0.83997	7.66501	-2.52E-15	7.21E+01	9.74E+02	8.48E-01	2.71E-02	138.56	0	0.122468	3.54283	2.16E-01	1.79799E-05	0	-1
0	10164	4.99875	0.0300032	-0.000854931	14.8	1.16868	3.79497	3.48123	0.839443	7.31835	-8.55E-04	7.24E+01	9.77E+02	8.48E-01	3.00E-02	135.622	0	0.165572	2.46356	7.78E+00	4.85572E-05	0	-1
0	10171	4.99287	0.0326591	-0.000854931	14.8	1.16868	3.79497	3.48123	0.839443	7.31835	-8.55E-04	7.28E+01	9.82E+02	8.48E-01	3.27E-02	131.689	0	0.144919	2.4672	8.63E+00	5.25333E-05	0	-1
0	10178	4.9868	0.0350461	-0.000854931	14.8	1.16868	3.79497	3.48123	0.839443	7.31835	-8.55E-04	7.32E+01	9.87E+02	8.48E-01	3.50E-02	125.693	0	0.130167	2.47151	9.36E+00	5.59048E-05	0	-1
0	10185	4.9809	0.0370662	-0.000854931	14.8	1.16868	3.79497	3.48123	0.839443	7.31835	-8.55E-04	7.36E+01	9.91E+02	8.48E-01	3.71E-02	118.703	0	0.120239	2.47612	9.93E+00	5.86106E-05	0	-1
0	10192	4.96831	0.0390372	-0.00348745	12.7	0.340019	1.06851	4.21594	0.839155	7.12863	-3.49E-03	7.41E+01	9.97E+02	8.48E-01	3.90E-02	112.136	0	0.141152	2.15436	1.26E+01	6.94539E-05	0	-1
0	10199	4.94373	0.0410745	-0.00348745	12.7	0.340019	1.06851	4.21594	0.839155	7.12863	-3.49E-03	7.49E+01	1.01E+03	8.48E-01	4.11E-02	106.681	0	0.125318	2.16059	1.33E+01	7.28914E-05	0	-1
0	10206	4.91935	0.0428573	-0.00348745	12.7	0.340019	1.06851	4.21594	0.839155	7.12863	-3.49E-03	7.56E+01	1.01E+03	8.48E-01	4.29E-02	100.399	0	0.114566	2.16713	1.39E+01	7.57541E-05	0	-1
0	10213	4.89496	0.0444314	-0.00348745	12.7	0.340019	1.06851	4.21594	0.839155	7.12863	-3.49E-03	7.64E+01	1.02E+03	8.48E-01	4.44E-02	93.7603	0	0.107205	2.17398	1.44E+01	7.81627E-05	0	-1
0	10220	4.87068	0.0458147	-0.00348745	12.7	0.340019	1.06851	4.21594	0.839155	7.12863	-3.49E-03	7.71E+01	1.03E+03	8.48E-01	4.58E-02	87.1769	0	0.0599426	2.18102	1.43E+01	7.77978E-05	0	-1
0	10227	4.84648	0.0476209	-0.00342078	10.2	0.371138	1.1663	4.21594	0.839166	7.13575	-3.42E-03	7.79E+01	1.04E+03	8.48E-01	4.76E-02	83.144	0	0.109895	1.85036	1.71E+01	8.95141E-05	0	-1
0	10234	4.82283	0.0493098	-0.00342078	10.2	0.371138	1.1663	4.21594	0.839166	7.13575	-3.42E-03	7.86E+01	1.05E+03	8.48E-01	4.93E-02	79.0558	0	0.107193	1.85775	1.77E+01	9.21219E-05	0	-1
0	10241	4.79853	0.050902	-0.00342078	10.2	0.371138	1.1663	4.21594	0.839166	7.13575	-3.42E-03	7.93E+01	1.06E+03	8.48E-01	5.09E-02	75.0301	0	0.105366	1.86554	1.82E+01	9.43473E-05	0	-1
0	10248	4.77454	0.0523126	-0.00342078	10.2	0.371138	1.1663	4.21594	0.839166	7.13575	-3.42E-03	8.01E+01	1.07E+03	8.48E-01	5.23E-02	71.5934	0	0.104216	1.87339	1.85E+01	9.61627E-05	0	-1
0	10255	4.75096	0.0530766	-0.00341902	12.2	0.321445	1.11837	4.21594	0.839149	7.12438	-3.42E-03	8.08E+01	1.08E+03	8.48E-01	5.31E-02	67.4903	0	0.0738204	2.15129	1.70E+01	8.99835E-05	0	-1
0	10262	4.72693	0.0537424	-0.00341902	12.2	0.321445	1.11837	4.21594	0.839149	7.12438	-3.42E-03	8.15E+01	1.08E+03	8.48E-01	5.37E-02	64.7351	0	0.0836755	2.15925	1.71E+01	9.04947E-05	0	-1
0	10269	4.70314	0.0543329	-0.00341902	12.2	0.321445	1.11837	4.21594	0.839149	7.12438	-3.42E-03	8.22E+01	1.09E+03	8.48E-01	5.43E-02	63.5363	0	0.0907839	2.16714	1.71E+01	9.09358E-05	0	-1
0	10276	4.67879	0.0548747	-0.00341902	12.2	0.321445	1.11837	4.21594	0.839149	7.12438	-3.42E-03	8.30E+01	1.10E+03	8.48E-01	5.49E-02	63.8741	0	0.0960471	2.17519	1.72E+01	9.13171E-05	0	-1
0	10283	4.64813	0.0549416	-0.0054598	14.7	0.739352	2.32341	7.04385	0.839294	7.22005	-5.46E-03	8.38E+01	1.11E+03	8.48E-01	5.49E-02	64.7952	0	0.0532447	2.58241	1.45E+01	8.06158E-05	0	-1
0	10290	4.60977	0.0546306	-0.0054598	14.7	0.739352	2.32341	7.04385	0.839294	7.22005	-5.46E-03	8.47E+01	1.12E+03	8.48E-01	5.46E-02	66.762	0	0.0768655	2.58964	1.44E+01	0.000080188	0	-1
0	10297	4.57166	0.0543687	-0.0054598	14.7	0.739352	2.32341	7.04385	0.839294	7.22005	-5.46E-03	8.56E+01	1.13E+03	8.48E-01	5.44E-02	70.5283	0	0.0928023	2.59671	1.44E+01	7.98695E-05	0	-1
0	10304	4.53315	0.0541454	-0.0054598	14.7	0.739352	2.32341	7.04385	0.839294	7.22005	-5.46E-03	8.66E+01	1.14E+03	8.48E-01	5.41E-02	75.9455	0	0.103717	2.60375	1.43E+01	7.96003E-05	0	-1
0	10311	4.49508	0.053653	-0.00555262	18.3	0.658713	2.13892	7.04385	0.839266	7.20159	-5.55E-03	8.75E+01	1.16E+03	8.48E-01	5.37E-02	82.0372	0	0.0421246	3.3269	9.49E+00	6.03422E-05	0	-1
0	10318	4.45617	0.0521932	-0.00556375	18.3	0.658633	2.13874	7.04385	0.839266	7.20157	-5.56E-03	8.85E+01	1.17E+03	8.48E-01	5.22E-02	87.5638	0	0.078867	3.33088	9.08E+00	5.85068E-05	0	-1
0	10325	4.41684	0.0509485	-0.00556375	18.3	0.658633	2.13874	7.04385	0.839266	7.20157	-5.56E-03	8.95E+01	1.18E+03	8.48E-01	5.10E-02	94.9699	0	0.104212	3.33458	8.78E+00	5.71714E-05	0	-1
0	10332	4.37792	0.0499101	-0.00556375	18.3	0.658633	2.13874	7.04385	0.839266	7.20157	-5.56E-03	9.04E+01	1.19E+03	8.48E-01	4.99E-02	103.701	0	0.119945	3.33799	8.54E+00	5.61176E-05	0	-1
0	10339	4.33953	0.0490458	-0.00556375	18.3	0.658633	2.13874	7.04385	0.839266	7.20157	-5.56E-03	9.14E+01	1.20E+03	8.48E-01	4.90E-02	113.394	0	0.128566	3.34116	8.34E+00	5.52023E-05	0	-1
0	10346	4.32868	0.0468121	-0.000431102	22.6	3.08648	9.69923	7.04385	0.84011	7.75743	-4.31E-04	9.15E+01	1.21E+03	8.48E-01	4.68E-02	120.867	0	0.122542	4.46291	6.50E-01	0.000024341	0	-1
0	10353	4.32562	0.0445824	-0.000431102	22.6	3.08648	9.69923	7.04385	0.84011	7.75743	-4.31E-04	9.14E+01	1.21E+03	8.48E-01	4.46E-02	129.094	0	0.141793	4.45649	-4.05E-01	1.94063E-05	0	-1
0	10360	4.32261	0.0428087	-0.000431102	22.6	3.08648	9.69923	7.04385	0.84011	7.75743	-4.31E-04	9.13E+01	1.21E+03	8.48E-01	4.28E-02	138.036	0	0.150707	4.44919	-1.21E+00	1.56126E-05	0	-1
0	10367	4.31963	0.0413762	-0.000431102	22.6	3.08648	9.69923	7.04385	0.84011	7.75743	-4.31E-04	9.12E+01	1.21E+03	8.48E-01	4.14E-02	147.35	0	0.153677	4.44119	-1.84E+00	1.26088E-05	0	-1
0	10374	4.33657	0.0404953	0.00768982	21.2	5.35855	17.4005	4.35212	0.8409	8.27762	7.69E-03	9.06E+01	1.20E+03	8.48E-01	4.05E-02	156.415	0	0.160662	4.03424	-2.94E-02	1.92358E-05	0	-1
0	10381	4.39063	0.0400417	0.00768982	21.2	5.35855	17.4005	4.35212	0.8409	8.27762	7.69E-03	8.91E+01	1.19E+03	8.48E-01	4.00E-02	163.995	0	0.165124	4.02859	-6.35E-01	1.63768E-05	0	-1
0	10388	4.44428	0.0396705	0.00768982	21.2	5.35855	17.4005	4.35212	0.8409	8.27762	7.69E-03	8.76E+01	1.17E+03	8.48E-01	3.97E-02	170.971	0	0.166002	4.02244	-1.13E+00	1.40103E-05	0	-1
0	10395	4.4986	0.0393597	0.00768982	21.2	5.35855	17.4005	4.35212	0.8409	8.27762	7.69E-03	8.62E+01	1.15E+03	8.48E-01	3.94E-02	177.336	0	0.165098	4.01578	-1.55E+00	1.19975E-05	0	-1
0	10402	4.55307	0.0390318	0.00931276	23.4977	6.38313	20.0595	4.35212	0.841256	8.5122	9.31E-03	8.48E+01	1.14E+03	8.48E-01	3.90E-02	182.637	0	0.16038	4.67587	-5.90E+00	-5.31132E-06	0	-1
0	10409	4.61904	0.037908	0.00932585	23.5	6.38415	20.0621	4.35212	0.841257	8.51243	9.33E-03	8.32E+01	1.12E+03	8.48E-01	3.79E-02	185.512	0	0.160677	4.6647	-6.68E+00	-9.02354E-06	0	-1
0	10416	4.68352	0.0370197	0.00932585	23.5	6.38415	20.0621	4.35212	0.841257	8.51243	9.33E-03	8.16E+01	1.10E+03	8.48E-01	3.70E-02	187.879	0	0.159367	4.6464	-7.22E+00	-1.16591E-05	0	-1
0	10423	4.74916	0.0362861	0.00932585	23.5	6.38415	20.0621	4.35212	0.841257	8.51243	9.33E-03	8.01E+01	1.08E+03	8.48E-01	3.63E-02	189.509	0	0.157342	4.62653	-7.62E+00	-1.36686E-05	0	-1
0	10430	4.81432	0.0356946	0.00932585	23.5	6.38415	20.0621	4.35212	0.841257	8.51243	9.33E-03	7.87E+01	1.06E+03	8.48E-01	3.57E-02	190.214	0	0.155123	4.60585	-7.92E+00	-0.000015153	0	-1
0	10437	4.87165	0.0354406	0.00758373	22.6	5.57102	17.5069	4.35212	0.840974	8.32626	7.58E-03	7.76E+01	1.05E+03	8.48E-01	3.54E-02	190.565	0	0.152161	4.31699	-6.38E+00	-9.27465E-06	0	-1
0	10444	4.92443	0.0353412	0.00758373	22.6	5.57102	17.5069	4.35212	0.840974	8.32626	7.58E-03	7.66E+01	1.03E+03	8.48E-01	3.53E-02	190.032	0	0.149672	4.30114	-6.36E+00	-9.26751E-06	0	-1
0	10451	4.97751	0.0352533	0.00758373	22.6	5.57102	17.5069	4.35212	0.840974	8.32626	7.58E-03	7.56E+01	1.02E+03	8.48E-01	3.53E-02	188.337	0	0.147815	4.28525	-6.34E+00	-9.24684E-06	0	-1
0	10458	5.01291	0.0351742	0.000286907	22.6	5.57102	17.5069	4.35212	0.840974	8.32626	2.54E-04	7.46E+01	1.01E+03	8.48E-01	3.52E-02	185.557	0	0.146317	4.26915	-6.31E+00	-9.21156E-06	0	-1
0	10465	5.00932	0.0350635	-0.00125082	22.9	3.60496	11.7062	3.48123	0.84029	7.87613	-1.12E-03	7.38E+01	9.99E+02	8.48E-01	3.51E-02	182.509	0	0.142577	4.33999	-6.77E+00	-1.10305E-05	0	-1
0	10472	5.00823	0.0349006	-1.15511E-06	22.9	3.60496	11.7062	3.48123	0.84029	7.87613	-1.03E-06	7.34E+01	9.94E+02	8.48E-01	3.49E-02	179.463	0	0.134498	4.32296	-6.58E+00	-1.02427E-05	0	-1
0	10479	5.00822	0.034646	-1.05593E-09	22.9	3.60496	11.7062	3.48123	0.84029	7.87613	-9.76E-10	7.31E+01	9.89E+02	8.48E-01	3.47E-02	175.432	0	0.129806	4.30649	-6.39E+00	-9.45706E-06	0	-1
0	10486	5.00822	0.0215099	-9.18146E-13	22.9	3.60496	11.7062	3.48123	0.84029	7.87613	-8.23E-13	7.27E+01	9.83E+02	8.48E-01	2.15E-02	170.401	0	0.127102	4.29021	-6.21E+00	-8.68074E-06	0	-1
0	10493	5.00822	0.0152948	-2.43405E-15	22.9	3.60496	11.7062	3.48123	0.84029	7.87613	-2.43E-15	7.23E+01	9.78E+02	8.48E-01	1.53E-02	164.634	0	0.125775	4.27469	-6.03E+00	-7.91277E-06	0	-1
0	10500	5.00495	0.0182764	-5.48327E-06	20.2	2.68282	8.43074	3.48123	0.83997	7.66501	-4.83E-06	7.22E+01	9.77E+02	8.48E-01	1.83E-02	160.165	0	0.132112	3.55666	-1.14E+00	1.17231E-05	0	-1
0	10507	5.00495	0.0216688	-4.84352E-09	20.2	2.68282	8.43074	3.48123	0.83997	7.66501	-4.29E-09	7.22E+01	9.77E+02	8.48E-01	2.17E-02	154.3	0	0.127804	3.55168	-6.16E-01	1.41249E-05	0	-1
0	10514	5.00495	0.0244556	-4.77204E-12	20.2	2.68282	8.43074	3.48123	0.83997	7.66501	-4.26E-12	7.22E+01	9.75E+02	8.48E-01	2.44E-02	147.46	0	0.124827	3.54724	-1.94E-01	1.60811E-05	0	-1
0	10521	5.00495	0.0268374	-3.41105E-15	20.2	2.68282	8.43074	3.48123	0.83997	7.66501	-2.52E-15	7.21E+01	9.74E+02	8.48E-01	2.68E-02	139.675	0	0.122795	3.54311	1.70E-01	1.77667E-05	0	-1
0	10528	4.99958	0.0295932	-0.000854931	14.8	1.16868	3.79497	3.48123	0.839443	7.31835	-8.55E-04	7.23E+01	9.76E+02	8.48E-01	2.96E-02	135.966	0	0.168642	2.46292	7.65E+00	4.79279E-05	0	-1
0	10535	4.99368	0.0323058	-0.000854931	14.8	1.16868	3.79497	3.48123	0.839443	7.31835	-8.55E-04	7.27E+01	9.81E+02	8.48E-01	3.23E-02	132.365	0	0.147055	2.46649	8.53E+00	5.20213E-05	0	-1
0	10542	4.98775	0.0346892	-0.000854931	14.8	1.16868	3.79497	3.48123	0.839443	7.31835	-8.55E-04	7.31E+01	9.86E+02	8.48E-01	3.47E-02	126.728	0	0.131956	2.47062	9.25E+00	5.54155E-05	0	-1
0	10549	4.98172	0.036796	-0.000854931	14.8	1.16868	3.79497	3.48123	0.839443	7.31835	-8.55E-04	7.36E+01	9.90E+02	8.48E-01	3.68E-02	119.728	0	0.121335	2.47527	9.86E+00	5.82589E-05	0	-1
0	10556	4.97123	0.0387746	-0.00348745	12.7	0.340019	1.06851	4.21594	0.839155	7.12863	-3.49E-03	7.40E+01	9.96E+02	8.48E-01	3.88E-02	112.692	0	0.143084	2.15349	1.25E+01	6.90019E-05	0	-1
0	10563	4.94741	0.0407831	-0.00348745	12.7	0.340019	1.06851	4.21594	0.839155	7.12863	-3.49E-03	7.48E+01	1.00E+03	8.48E-01	4.08E-02	107.564	0	0.127064	2.15948	1.32E+01	7.24144E-05	0	-1
0	10570	4.92291	0.0426083	-0.00348745	12.7	0.340019	1.06851	4.21594	0.839155	7.12863	-3.49E-03	7.55E+01	1.01E+03	8.48E-01	4.26E-02	101.348	0	0.115737	2.16601	1.38E+01	7.53648E-05	0	-1
0	10577	4.89852	0.0442114	-0.00348745	12.7	0.340019	1.06851	4.21594	0.839155	7.12863	-3.49E-03	7.63E+01	1.02E+03	8.48E-01	4.42E-02	94.737	0	0.10802	2.17281	1.43E+01	7.78345E-05	0	-1
0	10584	4.87418	0.0456239	-0.00348745	12.7	0.340019	1.06851	4.21594	0.839155	7.12863	-3.49E-03	7.70E+01	1.03E+03	8.48E-01	4.56E-02	88.0968	0	0.101589	2.17987	1.48E+01	7.98483E-05	0	-1
0	10591	4.85013	0.0473493	-0.00342078	10.2	0.371138	1.1663	4.21594	0.839166	7.13575	-3.42E-03	7.78E+01	1.04E+03	8.48E-01	4.73E-02	83.7594	0	0.11023	1.84911	1.70E+01	8.90643E-05	0	-1
0	10598	4.82576	0.0491048	-0.00342078	10.2	0.371138	1.1663	4.21594	0.839166	7.13575	-3.42E-03	7.85E+01	1.05E+03	8.48E-01	4.91E-02	79.5631	0	0.107331	1.8567	1.76E+01	9.18192E-05	0	-1
0	10605	4.80221	0.0506703	-0.00342078	10.2	0.371138	1.1663	4.21594	0.839166	7.13575	-3.42E-03	7.92E+01	1.06E+03	8.48E-01	5.07E-02	75.6135	0	0.105483	1.86422	1.81E+01	0.000094033	0	-1
0	10612	4.77811	0.0521112	-0.00342078	10.2	0.371138	1.1663	4.21594	0.839166	7.13575	-3.42E-03	8.00E+01	1.07E+03	8.48E-01	5.21E-02	72.0581	0	0.104262	1.87209	1.85E+01	9.59117E-05	0	-1
0	10619	4.75407	0.0529842	-0.00341902	12.2	0.321445	1.11837	4.21594	0.839149	7.12438	-3.42E-03	8.07E+01	1.07E+03	8.48E-01	5.30E-02	67.9584	0	0.0725694	2.15012	1.69E+01	8.99094E-05	0	-1
0	10626	4.73012	0.0536577	-0.00341902	12.2	0.321445	1.11837	4.21594	0.839149	7.12438	-3.42E-03	8.14E+01	1.08E+03	8.48E-01	5.37E-02	65.009	0	0.0827054	2.15806	1.70E+01	0.000090428	0	-1
0	10633	4.7063	0.0542574	-0.00341902	12.2	0.321445	1.11837	4.21594	0.839149	7.12438	-3.42E-03	8.21E+01	1.09E+03	8.48E-01	5.43E-02	63.6062	0	0.0900427	2.16595	1.71E+01	9.08782E-05	0	-1
