dTime	dValue	-1
687	14.8	-1
688	14.8	-1
689	14.8	-1
690	14.8	-1
691	14.8	-1
692	14.8	-1
693	14.8	-1
694	14.8	-1
695	14.8	-1
696	14.8	-1
697	14.8	-1
698	14.8	-1
699	14.8	-1
700	12.7	-1
701	12.7	-1
702	12.7	-1
703	12.7	-1
704	12.7	-1
705	12.7	-1
706	12.7	-1
707	12.7	-1
708	12.7	-1
709	12.7	-1
710	12.7	-1
711	12.7	-1
712	12.7	-1
713	12.7	-1
714	12.7	-1
715	12.7	-1
716	12.7	-1
717	12.7	-1
718	12.7	-1
719	12.7	-1
720	12.7	-1
721	12.7	-1
722	12.7	-1
723	12.7	-1
724	12.7	-1
725	12.7	-1
726	12.7	-1
727	12.7	-1
728	12.7	-1
729	12.7	-1
730	12.7	-1
731	10.2	-1
732	10.2	-1
733	10.2	-1
734	10.2	-1
735	10.2	-1
736	10.2	-1
737	10.2	-1
738	10.2	-1
739	10.2	-1
740	10.2	-1
741	10.2	-1
742	10.2	-1
743	10.2	-1
744	10.2	-1
745	10.2	-1
746	10.2	-1
747	10.2	-1
748	10.2	-1
749	10.2	-1
750	10.2	-1
751	10.2	-1
752	10.2	-1
753	10.2	-1
754	10.2	-1
755	10.2	-1
756	10.2	-1
757	10.2	-1
758	10.2	-1
759	12.2	-1
760	12.2	-1
761	12.2	-1
762	12.2	-1
763	12.2	-1
764	12.2	-1
765	12.2	-1
766	12.2	-1
767	12.2	-1
768	12.2	-1
769	12.2	-1
770	12.2	-1
771	12.2	-1
772	12.2	-1
773	12.2	-1
774	12.2	-1
775	12.2	-1
776	12.2	-1
777	12.2	-1
778	12.2	-1
779	12.2	-1
780	12.2	-1
781	12.2	-1
782	12.2	-1
783	12.2	-1
784	12.2	-1
785	12.2	-1
786	12.2	-1
787	12.2	-1
788	12.2	-1
789	12.2	-1
790	14.7	-1
791	14.7	-1
792	14.7	-1
793	14.7	-1
794	14.7	-1
795	14.7	-1
796	14.7	-1
797	14.7	-1
798	14.7	-1
799	14.7	-1
800	14.7	-1
801	14.7	-1
802	14.7	-1
803	14.7	-1
804	14.7	-1
805	14.7	-1
806	14.7	-1
807	14.7	-1
808	14.7	-1
809	14.7	-1
810	14.7	-1
811	14.7	-1
812	14.7	-1
813	14.7	-1
814	14.7	-1
815	14.7	-1
816	14.7	-1
817	14.7	-1
818	14.7	-1
819	14.7	-1
820	18.3	-1
821	18.3	-1
822	18.3	-1
823	18.3	-1
824	18.3	-1
825	18.3	-1
826	18.3	-1
827	18.3	-1
828	18.3	-1
829	18.3	-1
830	18.3	-1
831	18.3	-1
832	18.3	-1
833	18.3	-1
834	18.3	-1
835	18.3	-1
836	18.3	-1
